	Unnamed: 0	author	published_at	updated_at	like_count	text	newtext
350	79.0	danwilliams4576	2021-09-18T03:13:15Z	2021-09-18T03:13:15Z	0	ryback tv you won a subscriber when you said i love lamp	ryback tv you won a subscriber when you said i love lamp
351	80.0	robertorojo1693	2021-09-17T21:24:20Z	2021-09-17T21:24:20Z	0	Love your Channel	Love your Channel
352	81.0	Phoenix-vv3iz	2021-09-10T14:10:16Z	2021-09-10T14:10:16Z	1	Ryback is the man! The big guy!!	Ryback is the man! The big guy!!
353	82.0	Burttesxcgghhhh	2021-09-06T09:52:40Z	2021-09-06T09:52:40Z	0	Goes for round two feed me more	Goes for round two feed me more
354	83.0	moniquemiller787	2021-08-27T20:17:58Z	2021-08-27T20:17:58Z	1	1st time here and I loveee your energy u rock keep it going and the food looks great	1st time here and I loveee your energy you rock keep it going and the food looks great
355	84.0	theostgard6212	2021-08-16T00:25:42Z	2021-08-16T00:31:03Z	0	So this weekend I have been packing up my house and such and I caught one of these videos on YouTube. I have an autoplay on my Chromecast and it has just kept playing them one after another. So in the background while packing	So this weekend I have been packing up my house and such and I caught one of these videos on YouTube. I have an autoplay on my Chromecast and it has just kept playing them one after another. So in the background while packing
356	85.0	deraygriggs9529	2021-08-14T02:38:29Z	2021-08-14T02:38:29Z	0	This is the best thing I&#39;ve ever seen on YouTube	This is the best thing I&#39;ve ever seen on YouTube
357	86.0	rebeccagarcia1789	2021-08-03T08:03:54Z	2021-08-03T08:03:54Z	0	Officially the only mukbanger I watch	Officially the only mukbanger I watch
358	87.0	gladiatorgaming5582	2021-08-01T20:36:21Z	2021-08-01T20:36:21Z	0	Rybacks Beastmode Wrestling!	Rybacks Beastmode Wrestling!
359	88.0	brandoncameron4825	2021-07-28T19:08:49Z	2021-07-28T19:08:49Z	0	Fuck is he hilarious hahaha	Fuck is he hilarious hahaha
360	89.0	bcclutch3822	2021-07-21T00:14:02Z	2021-07-21T00:14:02Z	0	&quot;Just a delightful meal&quot	&quot;Just a delightful meal&quot
361	90.0	michaelcayas94	2021-07-16T06:29:25Z	2021-07-16T06:29:25Z	0	Ryback got jizzed in the eye by an onion lmaoooo	Ryback got jizzed in the eye by an onion lmaoooo
362	91.0	cdrlemuz	2021-07-12T02:41:21Z	2021-07-12T02:41:21Z	1	&quot;Little bitch tray!&quot;	&quot;Little bitch tray!&quot;
363	93.0	amitaulanga7656	2021-06-13T14:21:36Z	2021-06-13T14:21:36Z	0	This by far is my favorite Ryback video lmao	This by far is my favorite Ryback video lmao
364	94.0	amitaulanga7656	2021-06-13T14:21:29Z	2021-06-13T14:21:29Z	0	This by far is my favorite Ryback video lmao	This by far is my favorite Ryback video lmao
365	95.0	admnn1661	2021-06-12T21:31:57Z	2021-06-12T21:31:57Z	0	Ryback looks like he would be a good father. Teach the kids not to take shit from nobody	Ryback looks like he would be a good father. Teach the kids not to take shit from nobody
366	96.0	lexaluthor2621	2021-06-02T04:54:02Z	2021-06-02T04:54:02Z	0	 to legit tears omg 	to legit tears omg
367	97.0	joelmuddle1105	2021-06-01T05:12:17Z	2021-06-01T05:12:17Z	0	Are you cameing back to wwe	Are you cameing back to wwe
368	99.0	from4rich832	2021-05-02T04:54:11Z	2021-05-02T04:54:11Z	0	Omfg	Omfg
369	0.0	RybackTV	2019-11-11T00:16:26Z	2019-11-11T00:16:26Z	168	If you or someone you know wants to help increase metabolism and enhance sense of well being checkout Feed Me More Nutritions Shell Shock Extreme Fat Burner. We use Matcha Green tea	If you or someone you know wants to help increase metabolism and enhance sense of well being checkout Feed Me More Nutritions She Will Shock Extreme Fat Burner. We use Matcha Green tea
370	1.0	wilfishy4381	2024-02-28T17:28:05Z	2024-02-28T17:28:05Z	0	Minute so funny man	Minute so funny man
371	2.0	Wickedlyweird24ontiktok	2024-01-24T18:19:03Z	2024-01-24T18:19:03Z	0	I was eating like this loved it	I was eating like this loved it
372	3.0	user-dj4lv2oj5y	2023-11-27T04:28:28Z	2023-11-27T04:28:28Z	1	My brother	My brother
373	4.0	KiddJackson42	2023-11-09T16:59:55Z	2023-11-09T16:59:55Z	0	That Wendy classic triple with nuggets fries and a shake hit different	That Wendy classic triple with nuggets fries and a shake hit different
374	5.0	kouyablakthorne2019	2023-10-05T22:12:30Z	2023-10-05T22:12:30Z	0	Those burps at 	Those burps at
375	6.0	terryhammond-hr4em	2023-09-02T05:31:17Z	2023-09-02T05:31:17Z	0	I hope u returned to beat  Roman rianse	I hope you returned to beat Roman rianse
376	7.0	terryhammond-hr4em	2023-09-02T05:30:03Z	2023-09-02T05:30:03Z	0	God I love food  feed me more love u ryback	God I love food feed me more love you ryback
377	9.0	godbigplancoots6461	2023-06-24T02:58:00Z	2023-06-24T02:58:00Z	1	I&#39;m a big fan of yours my friend I like feed me more wake up	I&#39;m a big fan of yours my friend I like feed me more wake up
378	10.0	godbigplancoots6461	2023-06-24T02:56:58Z	2023-06-24T02:56:58Z	1	You&#39;re the big guy we should hang out man? You can teach me a few things about working out I like to be ripped like you	You&#39;re the big guy we should hang out man? You can teach me a few things about working out I like to be ripped like you
379	11.0	frankmangiacapra2508	2023-06-09T23:34:06Z	2023-06-09T23:34:06Z	0	Failure is only if you dont try along as you try to do your best your always a winner	Failure is only if you do not try along as you try to do your best your always a winner
380	12.0	IRONMANFAN2008	2023-03-04T15:07:03Z	2023-03-04T15:07:03Z	0	I can only eat 2	I can only eat 2
381	13.0	christophersullivan7721	2023-02-21T05:25:39Z	2023-02-21T05:25:39Z	0	Again I love how when you watch theses videos the BigGuy makes it feel like it&#39;s you and him sitting there together shootin the shit eating some burgers 	Again I love how when you watch theses videos the BigGuy makes it feel like it&#39;s you and him sitting there together shootin the shit eating some burgers 
382	14.0	varminttank	2022-11-06T22:17:26Z	2022-11-06T22:17:26Z	0	Do you take any supplements for digestive help ?	Do you take any supplements for digestive help ?
383	15.0	nickthefallguy8476	2022-10-30T12:47:13Z	2022-10-30T12:47:13Z	1	Hi	Hi
384	16.0	guillermoarturodelcarpioco7467	2022-10-16T08:42:44Z	2022-10-16T08:42:44Z	0	eres lo maximo Ryback..........Ryback.	eres lo maximo Ryback..........Ryback.
385	17.0	guillermoarturodelcarpioco7467	2022-10-16T08:40:46Z	2022-10-16T08:40:46Z	0	Super muy bien Ryback.	Super muy bien Ryback.
386	19.0	InsaneCanadian91	2022-08-17T03:37:25Z	2022-08-17T03:37:25Z	0	Eddie hall is big	Eddie hall is big
387	20.0	jovanmunoz2005	2022-07-08T10:09:57Z	2022-07-08T10:09:57Z	0	My jaw be dropping	My jaw be dropping
388	21.0	mikefisher2469	2022-05-26T00:26:11Z	2022-05-26T00:26:11Z	0	I want to see eat the bacon King from Burger King five of them	I want to see eat the bacon King from Burger King five of them
389	22.0	jeremystudinski132	2022-03-08T01:51:31Z	2022-03-08T01:51:31Z	0	You should have elevator music in the background!	You should have elevator music in the background!
390	23.0	mkbeast9667	2022-02-22T04:08:58Z	2022-02-22T04:08:58Z	0	The thumbnail 	The thumbnail
391	24.0	storytimewithunclebill1998	2022-02-21T16:57:14Z	2022-02-21T16:57:14Z	1	I love the BellLife and I know they love yo.. Would love to see collaboration. You totally destroyed them. Thought Trey was a beast when he did his. Made it look easy. Straight beast. Cool to hear your not in pain anymore. Was fun to watch. Great video	I love the BellLife and I know they love yo.. Would love to see collaboration. You totally destroyed them. Thought Trey was a beast when he did his. Made it look easy. Straight beast. Cool to hear your not in pain anymore. Was fun to watch. Great video
392	25.0	juggalo4lyfe696	2022-02-01T01:13:14Z	2022-02-01T01:13:14Z	0	I could do 2 easy	I could do 2 easy
393	26.0	pabloescobar1225	2022-01-20T13:40:38Z	2022-01-20T13:40:38Z	1	Look at those bazookas	Look at those bazookas
394	27.0	demianramirez5691	2022-01-15T03:29:16Z	2022-01-15T03:29:16Z	2	It would be cool if Ryback had his own fast food restaurant!!!	It would be cool if Ryback had his own fast food restaurant!!!
395	28.0	christinajudkins6469	2021-12-18T07:07:18Z	2021-12-18T07:07:18Z	0	Just let it out that way your not in pain ryback... Even though it&#39;s gross to some ppl or funny to others... It&#39;s nature.	Just let it out that way your not in pain ryback... Even though it&#39;s gross to some people or funny to others... It&#39;s nature.
396	29.0	sayemahmed688	2021-12-04T04:52:36Z	2021-12-04T04:52:36Z	1	THE big guy is hungry?	THE big guy is hungry?
397	30.0	patrickmiller8605	2021-11-11T15:30:50Z	2021-11-11T15:30:50Z	1	Happy belated birthday man	Happy belated birthday man
398	31.0	robynmakortoff	2021-10-17T06:52:52Z	2021-10-17T06:52:52Z	0	Happy Halloween Ryback	Happy Halloween Ryback
399	32.0	marybateson4945	2021-09-15T11:50:49Z	2021-09-15T11:50:49Z	0	I love the bacoators they are so good	I love the bacoators they are so good
400	33.0	L_R_..	2021-09-02T21:06:12Z	2021-09-02T21:06:12Z	0	Sooner than later The big guy will appear in fast food commercials and I approve of it	Sooner than later The big guy will appear in fast food commercials and I approve of it
401	34.0	bubbyscoresagain1720	2021-09-02T02:40:45Z	2021-09-02T02:40:45Z	0	I ate 2 of the triple baconator meals back to back	I ate 2 of the triple baconator meals back to back
402	35.0	q_ree3093	2021-08-31T03:59:29Z	2021-08-31T03:59:29Z	1	Nice hair in the thumbnail	Nice hair in the thumbnail
403	36.0	garycastillo33	2021-08-28T20:49:48Z	2021-08-28T20:49:48Z	0	Ryback burger yummy o.k	Ryback burger yummy o.k
404	37.0	dommywommy11	2021-08-22T05:24:58Z	2021-08-22T05:24:58Z	0	RybacON	RybacON
405	38.0	tamarahoeb7787	2021-07-22T15:43:12Z	2021-07-22T15:43:12Z	0	You gonna go to aew ?	You going to go to aew ?
406	39.0	tamarahoeb7787	2021-07-22T15:40:23Z	2021-07-22T15:40:38Z	0	Man u crazy	Man you crazy
407	40.0	waltergoodale6892	2021-07-16T21:10:44Z	2021-07-16T21:10:44Z	1	HI RYBACK PLEASE FEED ME FOUR AND PLEASE FEED ME MORE AND ALSO PLEASE FEED MORE OF THE MUSCLE GAIN A	HI RYBACK PLEASE FEED ME FOUR AND PLEASE FEED ME MORE AND ALSO PLEASE FEED MORE OF THE MUSCLE GAIN A
408	41.0	scottphillips4843	2021-07-16T17:05:50Z	2021-07-16T17:05:50Z	2	few years old still grate ryback rules	few years old still grate ryback rules
409	42.0	francescasteadman7074	2021-07-11T22:20:17Z	2021-07-11T22:20:17Z	0	Good job Ryback I couldn&#39;t eat all that food	Good job Ryback I couldn&#39;t eat all that food
410	43.0	armandocaballero3360	2021-07-01T01:41:59Z	2021-07-01T01:41:59Z	0	I can smell the burgers through the screen .... I enjoy watching others eat when I&#39;m in a diet... Satisfying	I can smell the burgers through the screen .... I enjoy watching others eat when I&#39;m in a diet... Satisfying
411	44.0	hujar5011	2021-06-02T10:45:14Z	2021-06-02T10:45:14Z	0	This dude encapsulates the literal reason of why koreans do mukbang	This dude encapsulates the literal reason of why koreans do mukbang
412	45.0	drewmadenew3000	2021-05-23T06:40:58Z	2021-05-23T06:40:58Z	1	Shut up	Shut up
413	46.0	AndrewsOpinion15	2021-05-20T03:04:07Z	2021-05-20T03:04:07Z	0	RYBACK SURE LOVE HIS WENDY !!!	RYBACK SURE LOVE HIS WENDY !!!
414	47.0	manmano7153	2021-05-08T15:46:11Z	2021-05-08T15:46:11Z	2	My phone smells like Bacon	My phone smells like Bacon
415	48.0	tlowe0911	2021-05-07T22:27:09Z	2021-05-07T22:27:09Z	1	much luv Ryback luv the channel man	much love Ryback love the channel man
416	49.0	kassandravargas4018	2021-05-06T17:17:44Z	2021-05-06T17:17:44Z	0	Just see the thumbnail makes me laugh	Just see the thumbnail makes me laugh
417	50.0	robmoorefield2909	2021-04-16T13:50:32Z	2021-04-16T13:50:32Z	0	Wasn&#39;t the big get fan of.ryback when he was a.wrestler. he was/is a beast and nothing against his.wrestling ability just not.my.cup a tea. But this.shit... This shit.right here. Yeah I&#39;m loving this ryback. Feed him more.	Wasn&#39;t the big get fan of.ryback when he was a.wrestler. he was/is a beast and nothing against his.wrestling ability just not.my.cup a tea. But this.shit... This shit.right here. Yeah I&#39;m loving this ryback. Feed him more.
418	51.0	marlonrichardson9172	2021-04-15T20:43:13Z	2021-04-15T20:43:13Z	0	When I was watching this i had 3 triple cheeseburgers with fries and just enjoying this video.	When I was watching this i had 3 triple cheeseburgers with fries and just enjoying this video.
419	52.0	Mystery207	2021-04-13T11:45:28Z	2021-04-13T11:45:28Z	0	Haha he ate the sandwich before the intro hahaha	Haha he ate the sandwich before the intro hahaha
420	53.0	DaveBatistafan	2021-04-05T21:06:18Z	2021-04-05T21:06:18Z	1	Ryback is better than triple h stephine mcmhone dx mortohead hbk	Ryback is better than triple h stephine mcmhone dx mortohead hbk
421	54.0	marjoriebell4956	2021-04-01T14:14:14Z	2021-04-01T14:14:14Z	0	Smarter for putting condiments on them	Smarter for putting condiments on them
422	55.0	judd1971	2021-03-23T08:28:57Z	2021-03-23T08:28:57Z	0	I didnt think baconators had veggies.	I did not think baconators had veggies.
423	56.0	karljames1874	2021-03-21T22:13:02Z	2021-03-21T22:13:02Z	0	Hi brother how are you doing hope you well bro	Hi brother how are you doing hope you well bro
424	57.0	iamvenom1352	2021-03-01T01:30:16Z	2021-03-01T01:30:16Z	0	Ryback looks freaking jacked!!!	Ryback looks freaking jacked!!!
425	58.0	juliomaldonado3880	2021-02-23T14:08:40Z	2021-02-23T14:27:07Z	0	The edition of miniature	The edition of miniature
426	59.0	jamessatterthwaite6909	2021-02-20T01:56:46Z	2021-02-20T01:56:46Z	0	literally eating the same thing while watching lol	literally eating the same thing while watching lol
427	60.0	HowlerNic	2021-02-18T02:00:04Z	2021-02-18T02:00:04Z	0	FEED ME FOURRRRRR WITH THE HAPPY CONDEMNING VOICE	FEED ME FOURRRRRR WITH THE HAPPY CONDEMNING VOICE
428	61.0	Dawgteam07respeck	2021-02-02T19:56:58Z	2021-02-02T19:56:58Z	0	I enjoyed the content	I enjoyed the content
429	62.0	dipeshmukhiyasunuwar39	2021-01-29T02:48:08Z	2021-01-29T02:48:08Z	0	Happy birthday to you Rayback.Radhe Radhe from Nepal.	Happy birthday to you Rayback.Radhe Radhe from Nepal.
430	63.0	RKRK-zs9yt	2021-01-16T01:18:45Z	2021-01-16T01:18:45Z	0	Hi	Hi
431	64.0	rexperryjr6684	2021-01-05T15:42:30Z	2021-01-05T15:42:30Z	0	You know you&#39;re aew. Stop teasing.	You know you&#39;re aew. Stop teasing.
432	65.0	rexperryjr6684	2021-01-05T15:35:51Z	2021-01-05T15:35:51Z	0	Keanu Reeves introduces a high martial artist. And you prove yourself in a 3 way with cage and archer. Then as he as a boss recruits who&#39;s gonna take over aew rivals cody and hea got all the bosses. He&#39;s down. Ask	Keanu Reeves introduces a high martial artist. And you prove yourself in a 3 way with cage and archer. Then as he as a boss recruits who&#39;s going to take over aew rivals cody and hea got all the bosses. He&#39;s down. Ask
433	66.0	j.p.foleyjr.6333	2020-12-28T23:39:15Z	2020-12-28T23:39:15Z	0	Justin ate a starcrunch before the challenge... Big guy ate dinner lol !	Justin ate a starcrunch before the challenge... Big guy ate dinner lol !
434	67.0	j.p.foleyjr.6333	2020-12-28T23:33:54Z	2020-12-28T23:33:54Z	0	Beast mode ! Hey I&#39;m not sure if the Baconator has lettuce and shit tho...they might have got you at wendy&#39;s big guy !	Beast mode ! Hey I&#39;m not sure if the Baconator has lettuce and shit though...they might have got you at wendy&#39;s big guy !
435	68.0	knockoutking3764	2020-12-17T08:17:13Z	2020-12-17T08:17:13Z	0	Wendys is good! Their beef game is on point. I live close to one	Wendys is good! Their beef game is on point. I live close to one
436	69.0	patrickmiller8605	2020-12-17T03:18:28Z	2020-12-17T03:19:25Z	0	His birthday is literally one day before my birthday I was born November 11th	His birthday is literally one day before my birthday I was born November 11th
437	70.0	shafikahamzah	2020-12-15T07:07:53Z	2020-12-15T07:07:53Z	0	i thought kenny omega on thumbnail	i thought kenny omega on thumbnail
438	71.0	adub9077	2020-12-06T06:39:08Z	2020-12-06T06:39:08Z	0	Baconators?  No...	Baconators? No...
439	72.0	1980bwc	2020-12-06T00:17:50Z	2020-12-06T00:17:50Z	0	I bet Trey Bell can bench more than Ryback. Lol	I bet Trey Bell can bench more than Ryback. Lol
440	73.0	johnstephenson2219	2020-12-05T00:09:50Z	2020-12-05T00:09:50Z	0	that smells very DELICOUSSSSSSS !! BIG GUY 	that smells very DELICOUSSSSSSS !! BIG GUY
441	74.0	vilevin	2020-12-04T22:10:29Z	2020-12-05T01:01:00Z	0	Big fan of wwe before it became pg13... But i guestion for ya did u ever win i tittle in your career? While u were a wrestler???	Big fan of wwe before it became pg13... But i guestion for ya did you ever win i tittle in your career? While you were a wrestler???
442	75.0	bigdaddytrichardson4994	2020-11-30T21:58:02Z	2020-11-30T21:58:02Z	1	Just watching this Ryback is making Me hungry	Just watching this Ryback is making Me hungry
443	76.0	arnljot9030	2020-11-19T15:54:16Z	2020-11-19T15:54:16Z	0	Can we get another chips video 	Can we get another chips video
444	77.0	thebattlerises7489	2020-11-10T21:43:23Z	2020-11-10T21:43:23Z	0	I recommend watching his videos in 1.5 speed. Funniest shit on the planet when he laughs in a faster speed	I recommend watching his videos in 1.5 speed. Funniest shit on the planet when he laughs in a faster speed
445	78.0	christiankopec2342	2020-10-28T01:38:52Z	2020-10-28T01:38:52Z	0	You have a very beautiful Boston terrier	You have a very beautiful Boston terrier
446	79.0	mariahernandez44	2020-10-24T00:07:59Z	2020-10-24T00:07:59Z	0	i would love to try the feed me 4	i would love to try the feed me 4
447	80.0	rishitena2720	2020-10-19T09:15:38Z	2020-10-19T09:15:55Z	4	The way ryback is eating making me hungry tho  let me make my way to wendy	The way ryback is eating making me hungry though let me make my way to wendy
448	81.0	michellebuckson1373	2020-10-18T01:15:14Z	2020-10-18T01:15:14Z	0	Awesome video love watching your channel	Awesome video love watching your channel
449	82.0	JasonH6741	2020-10-14T00:05:16Z	2020-10-14T00:05:16Z	0	Not gonna lie I eat 2 of those and I&#39;m laid up on the couch like a bitch lol	Not going to lie I eat 2 of those and I&#39;m laid up on the couch like a bitch lol
450	83.0	lindyking4187	2020-10-10T21:26:39Z	2020-10-10T21:26:39Z	0	Hi Ryback	Hi Ryback
451	84.0	dxmono7626	2020-10-10T06:46:25Z	2020-10-10T06:46:25Z	1	Bald headass should&#39;ve at least wear a wig­	Bald headass should&#39;ve at least wear a wig­
452	85.0	adampruitt9211	2020-10-07T11:36:28Z	2020-10-07T11:36:47Z	0	If I was really really hungry i probably could eat 2 of those maybe 3 MAYBE!!!!!  LOL	If I was really really hungry i probably could eat 2 of those maybe 3 MAYBE!!!!! LOL
453	86.0	kajonmarskrajewski4534	2020-10-04T10:33:21Z	2020-10-04T10:33:21Z	0	i love to have a drink with u one day mate	i love to have a drink with you one day mate
454	87.0	Lemon-rk9hq	2020-10-02T16:36:03Z	2020-10-02T16:37:01Z	0	Lol feed me four I will attempt two triple baconators	Lol feed me four I will attempt two triple baconators
455	88.0	josephramous731	2020-10-02T09:42:34Z	2020-10-02T09:42:34Z	0	No time limit but hes throwing those down like hes going to the chair 	No time limit but hes throwing those down like hes going to the chair
456	89.0	sevenstar9062	2020-09-30T01:09:03Z	2020-09-30T01:09:03Z	0	Ryback you should wrestle for EITHER AEW OR NXT But either way i a fan of you	Ryback you should wrestle for EITHER AEW OR NXT But either way i a fan of you
457	90.0	sophia467romano2	2020-09-29T05:41:13Z	2020-09-29T05:41:13Z	0	That black tank top looks so sexy on him with his arms	That black tank top looks so sexy on him with his arms
458	91.0	natashaletourneau5368	2020-09-27T12:56:15Z	2020-09-27T12:56:15Z	0	I dont like the bell life to much only because Garren pukes so much... the kid really needs his stomach looked at by a professional! Poor kid	I do not like the bell life to much only because Garren pukes so much... the kid really needs his stomach looked at by a professional! Poor kid
459	92.0	natashaletourneau5368	2020-09-27T12:51:49Z	2020-09-27T12:51:49Z	0	Matt stonie definitely scares me!!!I watched him eat 100 cheese sticks...That can NOT be healthy for your insides!!!! ¢	Matt stonie definitely scares me!!!I watched him eat 100 cheese sticks...That can NOT be healthy for your insides!!!! ¢
460	93.0	natashaletourneau5368	2020-09-27T12:50:29Z	2020-09-27T12:50:29Z	0	Smell your phones guys dont be stupid	Smell your phones guys do not be stupid
461	94.0	vishavyoudh6867	2020-09-26T14:44:42Z	2020-09-26T14:44:42Z	1	Hi ryback my favourite WWE champion please come back in WWE and the people say ryback return	Hi ryback my favourite WWE champion please come back in WWE and the people say ryback return
462	95.0	SSJFutureGohan62093	2020-09-25T15:32:43Z	2020-09-25T15:32:43Z	0	Nobody will ever understand	Nobody will ever understand
463	97.0	rebeccashoe5168	2020-09-24T13:24:23Z	2020-09-24T13:24:23Z	0	AWWW BOSTONS I MISS MINE	AWWW BOSTONS I MISS MINE
464	98.0	michaelplant4570	2020-09-22T19:19:17Z	2020-09-22T19:19:17Z	0	How about a 20 pound meatloaf in 1 hour	How about a 20 pound meatloaf in 1 hour
465	99.0	rockman4895	2020-09-22T16:54:30Z	2020-09-22T16:54:30Z	0	hey big guy maybe 10 maybe not!!!!!!!!!!!!!!!!!!!??????????????????????????	hey big guy maybe 10 maybe not!!!!!!!!!!!!!!!!!!!??????????????????????????
466	0.0	user-bh1jt4wj4q	2023-09-29T02:46:47Z	2023-09-29T02:46:47Z	0	Beautiful couple.	Beautiful couple.
467	1.0	teeboi2636	2023-02-20T00:01:33Z	2023-02-20T00:01:33Z	0	best fufu junz tasted he loves it oh well look yummy 	best fufu junz tasted he loves it oh well look yummy
468	2.0	Boof0275	2022-07-22T15:09:51Z	2022-07-22T15:09:51Z	0	Big Meat with ur fufu... malo junez ... def. Gota try African food out .....Shot guys ....lofa aku	Big Meat with you are fufu... malo junez ... def. Gota try African food out .....Shot guys ....lofa aku
469	3.0	satoruieru4897	2022-06-15T18:29:31Z	2022-06-15T18:29:31Z	0	I love fuuffuf	I love fuuffuf
470	4.0	satoruieru4897	2022-06-15T18:29:04Z	2022-06-15T18:29:04Z	0	I love fufus	I love fufus
471	5.0	anasamani8818	2022-04-17T17:28:28Z	2022-04-17T17:28:28Z	0	Died  your mum &amp; dad watches this hahahahahahahahahahaha	Died your mum &amp; dad watches this hahahahahahahahahahaha
472	6.0	sommerlin	2022-03-28T23:44:43Z	2022-03-28T23:45:53Z	0	I tried this and did not like it one bit I couldn&#39;t eat the rest to be honest. I went to the shop in Guildord.	I tried this and did not like it one bit I couldn&#39;t eat the rest to be honest. I went to the shop in Guildord.
473	8.0	reumahawthorne1224	2022-03-18T03:01:33Z	2022-03-18T03:01:33Z	0	Omg I love ur laugh Dan &amp; I just love watching you guys your both so funny &amp; such an awesome couple°	Omg I love you are laugh Dan &amp; I just love watching you guys your both so funny &amp; such an awesome couple°
474	9.0	datdez	2022-01-27T22:43:11Z	2022-01-27T22:43:11Z	0	You dont chew the fufu 	You do not chew the fufu
475	11.0	My2cents369	2021-07-18T09:28:11Z	2021-07-18T09:28:11Z	0	Finally ive found some good shows to watch lol nice one guys. Keep creating. Its hectic	Finally i have found some good shows to watch lol nice one guys. Keep creating. Its hectic
476	12.0	popetui7463	2021-07-12T03:57:12Z	2021-07-12T03:57:12Z	0	I love the fact that junz is valea with limited vocab makes for better viewing 	I love the fact that junz is valea with limited vocab makes for better viewing
477	13.0	hainniah2855	2021-07-08T00:58:13Z	2021-07-08T00:58:13Z	1	Amazing couple love mukbangs together 	Amazing couple love mukbangs together 
478	14.0	ohhboii1	2021-07-05T22:36:08Z	2021-07-05T22:36:08Z	0	Malo Junior	Malo Junior
479	15.0	dionedmonds7368	2021-07-05T10:25:32Z	2021-07-05T10:25:32Z	1	Cracks me up how much this guy loves his food! Want to have a eating comp with the bro ¯	Cracks me up how much this guy loves his food! Want to have a eating comp with the bro ¯
480	16.0	bladezAK	2021-07-01T07:39:44Z	2021-07-01T07:40:54Z	0	"You to are the best man the cleaning got me aye fukn oath im the same the misso wants shit done now i just want to relax play the game and do absolutely F all please dont stop man feel like home i just had my dinner watching this made love from the 27 lessshhhgo <a href=""http://www.youtube.com/results?search_query=%23junzgangbaby"">#junzgangbaby</a> <a href=""http://www.youtube.com/results?search_query=%23anddan2"">#anddan2</a> <a href=""http://www.youtube.com/results?search_query=%23notificationgang"">#notificationgang</a>"	"You to are the best man the cleaning got me aye fukn oath i am the same the misso wants shit done now i just want to relax play the game and do absolutely F all please do not stop man feel like home i just had my dinner watching this made love from the 27 lessshhhgo <a href="" <a href="" <a href="""
481	17.0	redbug590	2021-06-11T19:46:35Z	2021-06-11T19:46:35Z	0	First time seeing you folks and I have to say Im in love!! Love how he says it how it is my kind of people. 	First time seeing you folks and I have to say I Am in love!! Love how he says it how it is my kind of people.
482	18.0	finauena6305	2021-05-29T06:55:51Z	2021-05-29T06:55:51Z	0	Currently in labour watching you guys	Currently in labour watching you guys
483	19.0	teemonica5530	2021-04-20T14:09:13Z	2021-04-20T14:09:13Z	0	big meat with my fufu  im done  	big meat with my fufu i am done
484	20.0	joshe3713	2021-04-06T07:05:21Z	2021-04-06T07:05:21Z	0	you gotta really soak the fufu in their african soups...taste way better like that.	you got to really soak the fufu in their african soups...taste way better like that.
485	21.0	lekalaxz-a-million4548	2021-03-29T16:37:50Z	2021-03-29T16:37:50Z	0	That fufu is just mashed up manioke and plantain that&#39;s why is has a yellow tint to it!	That fufu is just mashed up manioke and plantain that&#39;s why is has a yellow tint to it!
486	22.0	uwish2041	2021-03-16T09:03:48Z	2021-03-16T09:03:48Z	0	What&#39;s the vlogging channel called	What&#39;s the vlogging channel called
487	23.0	superwifey6722	2021-03-09T20:40:27Z	2021-03-09T20:40:27Z	0	Hey guys I&#39;ve watched mukbang vids and there so boring but wen I came across your vids for the first time I actually enjoyed watching it so funny It reminds me of wen I eat with friends and family full of jokes and humor I got my wife too watch it with me	Hey guys I&#39;ve watched mukbang vids and there so boring but wen I came across your vids for the first time I actually enjoyed watching it so funny It reminds me of wen I eat with friends and family full of jokes and humor I got my wife too watch it with me
488	24.0	sioneaho8553	2021-03-04T05:55:08Z	2021-03-04T05:55:08Z	0	Im dead	I Am dead
489	25.0	ItsSvrinaxo	2021-03-01T01:39:38Z	2021-03-01T01:39:38Z	0	I love your guys relationship 	I love your guys relationship
490	26.0	joshuateaukura9990	2021-02-28T13:40:41Z	2021-02-28T13:40:41Z	0	Followed yall from lockdowns and all laughs beautifuls. I swore I walked passed yall in darling harbour	Followed you all from lockdowns and all laughs beautifuls. I swore I walked passed you all in darling harbour
491	27.0	bernievzco1354	2021-02-28T03:49:47Z	2021-02-28T03:49:47Z	0	Was a bad idea to watch this in the living room with everyone around this guys having the time of his life saying fufu 	Was a bad idea to watch this in the living room with everyone around this guys having the time of his life saying fufu
492	28.0	hsarmuyal4268	2021-02-25T13:07:11Z	2021-02-25T13:07:11Z	0	9.50 mmmm taste like fish 	9.50 mmmm taste like fish
493	29.0	riatuifua-ngungutau1104	2021-02-24T15:02:39Z	2021-02-24T15:02:39Z	0	Good on yous trying something newIve heard mixed things about African food too	Good on yous trying something newI Have heard mixed things about African food too
494	30.0	johnsonpatiole6268	2021-02-23T11:54:18Z	2021-02-23T11:54:18Z	0	SEki a le Fufu&#39;s Junz Lol	SEki a le Fufu&#39;s Junz Lol
495	31.0	jayrocknit	2021-02-23T11:21:47Z	2021-02-23T11:21:47Z	0	Graackub..every time junes says fufu	Graackub..every time junes says fufu
496	32.0	julietagarner7047	2021-02-23T01:21:05Z	2021-02-23T01:21:05Z	0	My first time watching. You all are so cute and funny. I love your energy together. I will watch you again.	My first time watching. You all are so cute and funny. I love your energy together. I will watch you again.
497	33.0	nikitaoosthuizen2802	2021-02-21T18:43:18Z	2021-02-21T18:43:18Z	0	I love how he takes over now 	I love how he takes over now
